taxonomy,Lon,Lat,BALoccupants,BALoccupantsSTD,BALstructural,BALstructuralSTD,BELoccupants,BELoccupantsSTD,BELstructural,BELstructuralSTD,CHoccupants,CHoccupantsSTD,CHstructural,CHstructuralSTD,EAoccupants,EAoccupantsSTD,EAstructural,EAstructuralSTD,NFoccupants,NFoccupantsSTD,NFstructural,NFstructuralSTD,SToccupants,SToccupantsSTD,STstructural,STstructuralSTD,SFoccupants,SFoccupantsSTD,SFstructural,SFstructuralSTD,SUoccupants,SUoccupantsSTD,SUstructural,SUstructuralSTD,ISKoccupants,ISKoccupantsSTD,ISKstructural,ISKstructuralSTD,ISHAMoccupants,ISHAMoccupantsSTD,ISHAMstructural,ISHAMstructuralSTD
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5808,42.9008,0.0206878,,281326.0,,0.428987,,1412630.0,,1.41498,,2892050.0,,0.345085,,1234860.0,,1.8655400000000002,,3395820.0,,2.59354,,4270820.0,,0.972578,,2280980.0,,0.0323599,,356364.0,,5.06666,,6658810.0,,4.81116,,6431380.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5808,42.9008,0.0,,278.712,,0.000109848,,11527.3,,0.000993888,,47706.6,,4.3512e-05,,6506.37,,0.00417538,,126413.0,,0.00306321,,104187.0,,0.000428648,,26876.7,,0.0,,213.19,,0.00988323,,238937.0,,0.0090415,,224224.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5808,42.9008,0.17710399999999998,,459585.0,,2.6049700000000002,,2802140.0,,7.690060000000001,,6011050.0,,2.1316200000000003,,2416490.0,,9.79311,,7051220.0,,13.3099,,8885520.0,,5.455,,4693140.0,,0.262226,,597002.0,,24.0665,,13537900.0,,23.0055,,13111200.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6428,42.9011,0.0005665269999999999,,39648.3,,0.011120999999999999,,168785.0,,0.0647824,,440051.0,,0.016677599999999997,,205061.0,,0.14648599999999998,,709551.0,,0.141157,,705436.0,,0.0474728,,365483.0,,0.000569292,,40375.2,,0.327731,,1208820.0,,0.327319,,1207810.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6428,42.9011,4.73606e-05,,99.9388,,0.00040648,,475.10699999999997,,0.00135476,,1166.5,,0.000459816,,515.4159999999999,,0.00304941,,2170.41,,0.00234133,,1773.62,,0.000996231,,920.2560000000001,,2.47092e-05,,64.3843,,0.00397047,,2658.93,,0.00396738,,2657.33,
S/LFM+DNO/FME/HBET:1-25,74.6428,42.9011,0.000127284,,1527.36,,0.0014955,,11422.4,,0.00585581,,37149.3,,0.00200969,,14705.8,,0.0107536,,61247.3,,0.010729899999999999,,61610.9,,0.00455829,,29937.8,,0.000128398,,1542.15,,0.0195649,,100356.0,,0.019548199999999998,,100286.0,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.6428,42.9011,0.00180514,,115176.0,,0.028129,,475958.0,,0.14668699999999998,,1222210.0,,0.0408332,,576230.0,,0.316546,,1949400.0,,0.30711900000000003,,1941220.0,,0.109173,,1017950.0,,0.00181752,,117346.0,,0.682521,,3275460.0,,0.681707,,3272800.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6428,42.9011,0.00283135,,52493.6,,0.039419800000000005,,188379.0,,0.189351,,448405.0,,0.0559923,,223935.0,,0.391204,,692670.0,,0.382196,,691495.0,,0.142781,,378083.0,,0.00285123,,53593.4,,0.8116899999999999,,1127400.0,,0.810778,,1126550.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6428,42.9011,0.000287339,,3102.47,,0.00301321,,15075.7,,0.0114929,,38549.2,,0.00347797,,16429.0,,0.0286151,,75100.6,,0.021204900000000002,,60303.6,,0.00818495,,30050.9,,0.000141106,,1997.17,,0.03864,,93829.4,,0.03860569999999999,,93767.3,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6428,42.9011,0.000553823,,27704.8,,0.0149757,,145727.0,,0.108341,,415034.0,,0.019318900000000003,,160559.0,,0.435767,,952524.0,,0.271171,,714095.0,,0.0666549,,312521.0,,0.000208481,,17299.3,,0.696742,,1288870.0,,0.695766,,1287680.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6428,42.9011,0.0145208,,219074.0,,0.191281,,787842.0,,0.885458,,1876670.0,,0.26902600000000004,,936895.0,,1.79423,,2888150.0,,1.75815,,2886060.0,,0.67161,,1582690.0,,0.0146262,,223659.0,,3.65735,,4668030.0,,3.6533599999999997,,4664580.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6428,42.9011,5.2115800000000005e-06,,654.401,,0.000136943,,7861.9,,0.00101052,,40120.3,,0.000162695,,9185.31,,0.00663956,,163709.0,,0.00297904,,91846.6,,0.000609785,,26847.4,,1.10345e-06,,293.58,,0.00973062,,221519.0,,0.00970998,,221177.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6428,42.9011,0.106314,,296579.0,,1.03559,,1273040.0,,4.05451,,3220880.0,,1.39383,,1541190.0,,7.528060000000001,,4924160.0,,7.462060000000001,,4941250.0,,3.1596900000000003,,2700430.0,,0.10726500000000001,,301878.0,,14.1226,,7755450.0,,14.1093,,7750200.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6316,42.8961,0.0005665269999999999,,39648.3,,0.011120999999999999,,168785.0,,0.0647824,,440051.0,,0.016677599999999997,,205061.0,,0.14648599999999998,,709551.0,,0.141157,,705436.0,,0.0474728,,365483.0,,0.000569292,,40375.2,,0.327731,,1208820.0,,0.327319,,1207810.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6316,42.8961,0.00141567,,26246.8,,0.019709900000000002,,94189.5,,0.09467539999999999,,224203.0,,0.0279962,,111968.0,,0.195602,,346335.0,,0.191098,,345747.0,,0.0713903,,189041.0,,0.00142561,,26796.7,,0.40584499999999996,,563700.0,,0.405389,,563274.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6316,42.8961,0.000182852,,2068.31,,0.0019175,,10050.5,,0.00731367,,25699.5,,0.00221325,,10952.7,,0.018209599999999996,,50067.1,,0.013493999999999999,,40202.4,,0.00520861,,20033.9,,8.97947e-05,,1331.45,,0.0245891,,62552.9,,0.0245673,,62511.6,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6316,42.8961,0.000332294,,16622.9,,0.0089854,,87436.1,,0.0650044,,249020.0,,0.011591299999999999,,96335.0,,0.26145999999999997,,571513.0,,0.162703,,428456.0,,0.039993,,187512.0,,0.000125089,,10379.6,,0.418045,,773319.0,,0.417459,,772608.0,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.6316,42.8961,0.00361028,,230352.0,,0.0562581,,951915.0,,0.29337399999999997,,2444420.0,,0.0816664,,1152460.0,,0.633093,,3898800.0,,0.614237,,3882450.0,,0.21834699999999999,,2035900.0,,0.00363504,,234692.0,,1.36504,,6550910.0,,1.36341,,6545600.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6316,42.8961,0.000189442,,399.755,,0.00162592,,1900.43,,0.00541904,,4666.01,,0.00183926,,2061.66,,0.0121976,,8681.66,,0.0093653,,7094.48,,0.00398492,,3681.02,,9.88368e-05,,257.53700000000003,,0.015881899999999997,,10635.7,,0.015869499999999998,,10629.3,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6316,42.8961,0.0127057,,191690.0,,0.167371,,689362.0,,0.774776,,1642090.0,,0.235398,,819783.0,,1.56995,,2527130.0,,1.5383799999999999,,2525300.0,,0.587658,,1384850.0,,0.012798,,195702.0,,3.20018,,4084530.0,,3.1966900000000003,,4081510.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6316,42.8961,6.24722e-06,,785.2810000000001,,0.000164156,,9434.27,,0.00121133,,48144.3,,0.000195025,,11022.4,,0.00795896,,196451.0,,0.00357103,,110216.0,,0.000730961,,32216.9,,1.3227200000000002e-06,,352.296,,0.011664299999999999,,265823.0,,0.011639499999999999,,265412.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6316,42.8961,0.17276,,481941.0,,1.6828299999999998,,2068690.0,,6.588589999999999,,5233940.0,,2.26498,,2504440.0,,12.2331,,8001780.0,,12.1259,,8029540.0,,5.13449,,4388200.0,,0.174306,,490552.0,,22.9492,,12602600.0,,22.9276,,12594100.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6588,42.8993,5.3324899999999995e-05,,103.176,,0.00034057699999999995,,410.091,,0.00124678,,1096.1,,0.00047306199999999995,,521.035,,0.00263853,,1954.5,,0.00217902,,1687.75,,0.000950641,,886.828,,2.32565e-05,,58.0002,,0.00379382,,2589.44,,0.00380104,,2593.21,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6724,42.9029,0.00376988,,34712.4,,0.0286477,,107118.0,,0.14588900000000002,,283119.0,,0.0487843,,143702.0,,0.340461,,493797.0,,0.291504,,445826.0,,0.10797999999999999,,232834.0,,0.00131847,,20482.1,,0.60364,,733504.0,,0.605236,,734852.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6724,42.9029,0.00788498,,21308.2,,0.054067399999999995,,74663.9,,0.251918,,211616.0,,0.0995593,,111577.0,,0.404873,,290280.0,,0.470904,,327953.0,,0.207457,,184469.0,,0.00610285,,18511.5,,0.925341,,528833.0,,0.927642,,529765.0,
UNK,74.6724,42.9029,0.00112817,,9933.54,,0.00812257,,43444.5,,0.0376533,,141004.0,,0.013427000000000001,,63048.9,,0.0821941,,260595.0,,0.07137560000000001,,233482.0,,0.028386200000000004,,112587.0,,0.0003961,,4755.44,,0.137722,,392393.0,,0.138045,,393117.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6724,42.9029,0.0008915419999999999,,31834.3,,0.013268799999999999,,125201.0,,0.11308299999999999,,400441.0,,0.0275507,,178992.0,,0.335629,,777638.0,,0.274519,,687207.0,,0.0773193,,318171.0,,0.000216938,,16245.9,,0.7003199999999999,,1254000.0,,0.7027260000000001,,1256830.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6724,42.9029,0.010394,,176727.0,,0.0925269,,530640.0,,0.535978,,1382400.0,,0.186838,,760346.0,,0.9385479999999999,,1898600.0,,1.09871,,2136750.0,,0.43065299999999995,,1212500.0,,0.00769575,,157352.0,,2.425,,3551420.0,,2.4322,,3558340.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6724,42.9029,3.17586e-08,,121.391,,5.77312e-06,,1495.99,,0.00018758299999999998,,11169.7,,1.90021e-05,,2843.8,,0.00128791,,38744.8,,0.000736137,,26961.5,,0.00010978799999999999,,7925.52,,0.0,,29.1958,,0.00291073,,68975.5,,0.00292404,,69199.4,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6724,42.9029,0.00035939800000000003,,13255.0,,0.00226298,,55919.8,,0.00935494,,172531.0,,0.00359136,,79913.3,,0.019196599999999998,,307614.0,,0.016875599999999998,,277694.0,,0.00719055,,139170.0,,0.00013565799999999998,,6417.6,,0.0307492,,449909.0,,0.030814400000000002,,450673.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6724,42.9029,0.0024256,,4318.49,,0.0136274,,15487.1,,0.050642599999999996,,41855.9,,0.0208561,,21166.6,,0.09762439999999999,,69506.7,,0.086912,,63620.8,,0.0396678,,34567.8,,0.000970072,,2293.41,,0.149175,,96711.1,,0.149456,,96851.8,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6724,42.9029,0.00915831,,80120.8,,0.0605457,,293595.0,,0.25840100000000005,,827651.0,,0.0972579,,406015.0,,0.537127,,1422090.0,,0.47110799999999997,,1292170.0,,0.197648,,677278.0,,0.00335484,,42405.0,,0.866467,,2036330.0,,0.868332,,2039590.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6935,42.8973,0.000168226,,1116.23,,0.000737087,,3268.41,,0.00304852,,9320.21,,0.00139321,,5178.14,,0.00507977,,13649.1,,0.00540391,,14338.8,,0.00247516,,7943.49,,5.85457e-05,,542.528,,0.00982438,,22436.6,,0.00984681,,22474.7,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6935,42.8973,0.0,,10.7438,,2.16843e-07,,103.72,,1.43399e-05,,875.4839999999999,,1.6549599999999998e-06,,269.95099999999996,,7.19033e-05,,2294.31,,6.199640000000001e-05,,2106.3,,9.08345e-06,,665.203,,0.0,,1.7751400000000002,,0.000259695,,5382.24,,0.00026099799999999997,,5400.9,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6935,42.8973,0.000557323,,856.363,,0.00218023,,2457.13,,0.00802921,,6753.66,,0.0039033,,3836.87,,0.012773399999999999,,9685.82,,0.013527500000000001,,10151.9,,0.00662176,,5792.55,,0.000211148,,419.659,,0.0230853,,15358.0,,0.023131799999999998,,15381.8,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.7216,42.8997,3.13569e-05,,906.8580000000001,,0.00011107200000000001,,2524.47,,0.000507637,,8447.96,,0.000263083,,4986.89,,0.000726605,,11245.9,,0.0009025410000000001,,13377.5,,0.00043123900000000004,,7391.86,,9.60689e-06,,353.14,,0.00162241,,21315.0,,0.00162581,,21350.4,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7216,42.8997,0.00365136,,7016.55,,0.016971700000000003,,18215.2,,0.0943657,,55521.9,,0.048639999999999996,,35565.2,,0.100596,,57038.3,,0.174043,,84364.6,,0.0858323,,51917.7,,0.00210323,,5115.93,,0.333627,,132480.0,,0.33443,,132702.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7216,42.8997,0.0008356189999999999,,4821.98,,0.00303268,,12144.2,,0.014341999999999999,,36658.9,,0.00732954,,22525.8,,0.020683700000000003,,47836.1,,0.0258028,,56296.9,,0.0121468,,32367.2,,0.000250711,,2083.85,,0.04688730000000001,,87254.4,,0.04698719999999999,,87390.9,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7216,42.8997,2.2388300000000002e-07,,94.4369,,3.71815e-06,,535.475,,9.41046e-05,,4679.1,,2.3965700000000003e-05,,1820.98,,0.000266826,,9458.37,,0.00032200400000000003,,10975.4,,7.19271e-05,,3844.09,,0.0,,17.5498,,0.00122185,,27654.9,,0.00122749,,27745.1,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7216,42.8997,0.00197554,,3239.37,,0.00659667,,8071.94,,0.0273108,,23453.2,,0.0148072,,14707.8,,0.0379981,,30149.7,,0.046302800000000005,,35111.8,,0.0234476,,20815.7,,0.000638911,,1406.42,,0.07845360000000001,,52534.9,,0.0785996,,52609.4,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5632,42.889,0.00129671,,23150.3,,0.0318677,,123113.0,,0.11208800000000001,,251607.0,,0.021856900000000002,,99026.8,,0.105045,,238126.0,,0.21063400000000002,,371631.0,,0.0715112,,192003.0,,0.00216375,,30395.4,,0.42714300000000005,,587620.0,,0.387782,,551291.0,
S/LFM+DNO/FME/HBET:1-25,74.5632,42.889,0.000107755,,1204.78,,0.00225293,,16619.4,,0.00691023,,42879.2,,0.00157786,,12149.9,,0.00643616,,40028.2,,0.011779099999999999,,66815.7,,0.00464018,,30579.9,,0.000176238,,1846.08,,0.0205243,,104854.0,,0.01909,,98946.7,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5632,42.889,0.000287932,,2874.43,,0.00529541,,22113.3,,0.0140839,,44666.6,,0.00302786,,14631.6,,0.018492500000000002,,54510.2,,0.023633,,65431.0,,0.00882284,,31585.8,,0.000264191,,2740.67,,0.040505599999999996,,97423.4,,0.0377213,,92437.5,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.5632,42.889,0.0025785,,150021.0,,0.0705334,,957024.0,,0.261997,,2070600.0,,0.0478849,,754732.0,,0.24598899999999999,,1955840.0,,0.5082720000000001,,3139210.0,,0.164049,,1550300.0,,0.00438583,,202563.0,,1.07685,,5127920.0,,0.971131,,4787420.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5632,42.889,0.00039711,,15318.0,,0.0226542,,134273.0,,0.0929319,,299793.0,,0.0108722,,86291.9,,0.139243,,382021.0,,0.197743,,478005.0,,0.048349500000000004,,201380.0,,0.000357691,,14538.0,,0.45300200000000007,,813819.0,,0.404508,,755851.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5632,42.889,0.000183458,,369.41900000000004,,0.00268252,,2744.72,,0.00648774,,5358.53,,0.00159807,,1835.66,,0.00827807,,6456.95,,0.010314,,7655.43,,0.00424132,,3854.26,,0.000169548,,352.29699999999997,,0.016577900000000003,,11015.7,,0.015579599999999999,,10505.3,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5632,42.889,0.016325700000000002,,241414.0,,0.381418,,1287830.0,,1.30769,,2632760.0,,0.262897,,1034990.0,,1.22462,,2490760.0,,2.42115,,3877100.0,,0.841717,,2009920.0,,0.0270025,,316865.0,,4.81147,,6081780.0,,4.38146,,5714030.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5632,42.889,0.0,,188.87,,8.07156e-05,,10773.4,,0.000860047,,43624.1,,2.00014e-05,,4956.17,,0.00215289,,77392.8,,0.00277105,,94571.2,,0.00031423400000000004,,23023.8,,0.0,,161.504,,0.00930319,,220016.0,,0.00791531,,196140.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5632,42.889,0.10844000000000001,,311308.0,,1.9258099999999998,,2094000.0,,5.811780000000001,,4445360.0,,1.36473,,1644080.0,,5.43234,,4190000.0,,10.0211,,6506530.0,,3.90993,,3367920.0,,0.171647,,423636.0,,18.1712,,9897300.0,,16.7711,,9352450.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5766,42.8867,0.00010209700000000001,,1044.19,,0.00140245,,7075.94,,0.00384367,,14716.9,,0.000904889,,5085.32,,0.00558994,,19407.0,,0.00653663,,21848.1,,0.00248019,,10604.7,,8.647739999999999e-05,,935.9789999999999,,0.0111347,,32488.8,,0.010644200000000001,,31418.2,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5766,42.8867,0.00407095,,31487.5,,0.0628487,,169092.0,,0.193641,,342312.0,,0.039541900000000005,,125164.0,,0.298477,,455134.0,,0.356813,,515061.0,,0.118774,,248120.0,,0.00343457,,28831.0,,0.67502,,799552.0,,0.638787,,769297.0,
S/LFM+DNO/FME/HBET:1-25,74.5766,42.8867,0.000303079,,2803.57,,0.00501316,,31235.7,,0.0156428,,83572.1,,0.00396188,,25183.9,,0.0165057,,86600.4,,0.0273657,,133329.0,,0.010774700000000002,,60642.3,,0.00046269599999999996,,3959.3,,0.048017800000000006,,210491.0,,0.0458209,,202746.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5766,42.8867,0.00431293,,71843.1,,0.0945317,,357221.0,,0.335818,,746209.0,,0.073145,,306110.0,,0.362695,,769879.0,,0.63908,,1117820.0,,0.222294,,579133.0,,0.00673572,,90414.8,,1.29055,,1770210.0,,1.21319,,1698860.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5766,42.8867,0.00016581700000000002,,299.909,,0.00193914,,1972.14,,0.00483109,,3961.26,,0.00128846,,1429.2,,0.00675833,,5131.86,,0.00778267,,5732.91,,0.0032416,,2900.37,,0.00014173200000000002,,268.98,,0.0124621,,8245.32,,0.0119801,,7999.08,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5766,42.8867,0.00184729,,28799.1,,0.0414474,,217520.0,,0.165239,,501510.0,,0.0245624,,153129.0,,0.285404,,704103.0,,0.354378,,813888.0,,0.09122630000000001,,343954.0,,0.00153136,,25588.4,,0.79797,,1383780.0,,0.743356,,1320090.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5766,42.8867,0.010962600000000001,,150027.0,,0.22534,,746607.0,,0.780411,,1560030.0,,0.17502,,639542.0,,0.8397319999999999,,1608320.0,,1.46502,,2330700.0,,0.520522,,1211100.0,,0.016965900000000003,,188760.0,,2.90404,,3663250.0,,2.7349799999999997,,3518790.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5766,42.8867,0.0,,281.65,,9.17677e-05,,13729.4,,0.00115961,,59763.0,,3.0082199999999998e-05,,7354.33,,0.00374673,,124929.0,,0.00401481,,134339.0,,0.000436995,,32489.1,,0.0,,206.422,,0.0135793,,312982.0,,0.01225,,290827.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5766,42.8867,0.187846,,495133.0,,2.8028,,3027120.0,,8.62831,,6606880.0,,2.21664,,2551450.0,,9.13338,,6791050.0,,15.1577,,9831460.0,,5.96916,,5085180.0,,0.27616399999999997,,639854.0,,27.5499,,15002700.0,,26.1632,,14464200.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5935,42.8878,0.00373438,,31209.6,,0.056589,,158834.0,,0.188573,,336567.0,,0.0395964,,125735.0,,0.329721,,486853.0,,0.360113,,518244.0,,0.11720499999999999,,246272.0,,0.0028301,,26991.2,,0.695894,,816251.0,,0.67435,,798463.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5935,42.8878,0.00151102,,44210.3,,0.0459182,,212472.0,,0.199354,,468829.0,,0.0389774,,192798.0,,0.251189,,528069.0,,0.403431,,719635.0,,0.130554,,366126.0,,0.00225398,,53200.2,,0.838311,,1154860.0,,0.809276,,1128150.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5935,42.8878,0.00128867,,28050.3,,0.03617530000000001,,202020.0,,0.160455,,491699.0,,0.023987400000000002,,153772.0,,0.323602,,762624.0,,0.359227,,819930.0,,0.089933,,341044.0,,0.000911253,,23175.6,,0.830907,,1419930.0,,0.798005,,1382140.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5935,42.8878,0.000336525,,595.242,,0.00366697,,3692.83,,0.00978096,,7802.49,,0.00267058,,2871.53,,0.0150964,,10899.2,,0.0162028,,11529.8,,0.00662954,,5761.33,,0.000263028,,499.584,,0.0262967,,16747.2,,0.025715699999999998,,16462.2,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5935,42.8878,0.000855363,,7244.93,,0.011030100000000001,,46251.8,,0.0325324,,101327.0,,0.00786886,,35759.2,,0.05281469999999999,,144894.0,,0.0571028,,153852.0,,0.0212274,,73669.2,,0.0006569639999999999,,6073.35,,0.09887230000000001,,231417.0,,0.09637589999999999,,227058.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5935,42.8878,0.0117855,,276363.0,,0.335825,,1335010.0,,1.40335,,2945180.0,,0.28549800000000003,,1210860.0,,1.7530299999999999,,3312440.0,,2.78579,,4504830.0,,0.9286260000000001,,2301420.0,,0.017467,,332641.0,,5.66231,,7169850.0,,5.47241,,7007750.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5935,42.8878,8.55955e-07,,547.263,,0.00020271900000000002,,17614.9,,0.00177057,,77557.0,,0.000106104,,11168.3,,0.00641962,,185584.0,,0.00580329,,176456.0,,0.000794751,,44226.5,,3.5298000000000003e-07,,371.902,,0.0189647,,410206.0,,0.017936,,393915.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5935,42.8878,0.169846,,637231.0,,3.26799,,3878130.0,,11.417,,8949460.0,,2.80862,,3479610.0,,13.7332,,10028700.0,,20.8207,,13614700.0,,7.92305,,6943030.0,,0.240661,,786677.0,,38.4777,,21021700.0,,37.3675,,20588900.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6113,42.8873,0.00145669,,15588.4,,0.02163,,69902.3,,0.0855392,,160118.0,,0.0190636,,63808.2,,0.180713,,261207.0,,0.17163399999999998,,253048.0,,0.054922000000000006,,120372.0,,0.000860779,,12035.2,,0.345846,,408622.0,,0.343934,,407035.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6113,42.8873,0.000324429,,34268.0,,0.00963322,,172137.0,,0.05998049999999999,,442651.0,,0.0107938,,178410.0,,0.0991621,,577649.0,,0.141542,,727392.0,,0.039115,,347986.0,,0.000392731,,38125.8,,0.343844,,1262430.0,,0.341415,,1256640.0,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.6113,42.8873,0.0010581,,99708.4,,0.0251781,,486441.0,,0.139245,,1233560.0,,0.0278365,,503779.0,,0.22201500000000002,,1598780.0,,0.311605,,2004570.0,,0.09309339999999999,,973537.0,,0.00127003,,110744.0,,0.7169800000000001,,3418780.0,,0.712212,,3403650.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6113,42.8873,0.00251396,,69684.4,,0.053874,,289371.0,,0.275366,,682193.0,,0.059097000000000004,,298495.0,,0.426205,,867305.0,,0.5893729999999999,,1073430.0,,0.18754400000000002,,547185.0,,0.00300507,,76825.9,,1.2837399999999999,,1763720.0,,1.2758,,1756490.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6113,42.8873,0.000415748,,4092.95,,0.00514955,,23083.6,,0.0174542,,55331.4,,0.00454801,,20864.0,,0.0332257,,88846.0,,0.0319097,,86383.1,,0.0117678,,41297.6,,0.000251018,,2984.48,,0.0571755,,132994.0,,0.0569169,,132546.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6113,42.8873,0.000197093,,395.277,,0.00196907,,2165.05,,0.0059371,,4994.19,,0.00174694,,1959.16,,0.0105615,,7773.58,,0.0102016,,7578.58,,0.00414751,,3779.53,,0.000124366,,288.676,,0.0170549,,11242.3,,0.0169875,,11208.1,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6113,42.8873,0.0118658,,266001.0,,0.24197600000000002,,1110470.0,,1.19108,,2622140.0,,0.264443,,1145600.0,,1.8182900000000002,,3326340.0,,2.4971200000000002,,4111200.0,,0.818376,,2103820.0,,0.0141644,,293276.0,,5.30576,,6693210.0,,5.274030000000001,,6666420.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6113,42.8873,0.00154177,,65678.6,,0.053776,,409557.0,,0.325556,,1103380.0,,0.0472035,,369109.0,,0.853209,,1979100.0,,0.792575,,1900630.0,,0.185798,,788323.0,,0.00077132,,46957.9,,1.9527,,3394150.0,,1.93888,,3378080.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6113,42.8873,2.70427e-06,,889.9910000000001,,0.000234398,,18058.0,,0.00208492,,89283.4,,0.00018433299999999998,,15270.1,,0.00957168,,260957.0,,0.0068298,,209092.0,,0.00106102,,54340.0,,6.04434e-07,,469.415,,0.023195300000000002,,502756.0,,0.0229642,,499120.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6113,42.8873,0.16256600000000002,,608093.0,,2.44054,,3193000.0,,9.91191,,7991160.0,,2.61823,,3304490.0,,14.2025,,10092000.0,,18.8859,,12450600.0,,7.112089999999999,,6367700.0,,0.191497,,677771.0,,36.0411,,19586400.0,,35.8572,,19515400.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6217,42.8945,0.00243357,,50495.9,,0.040113300000000005,,195294.0,,0.211961,,474689.0,,0.0497864,,214855.0,,0.34063000000000004,,621169.0,,0.45114899999999997,,748472.0,,0.14898599999999998,,386485.0,,0.00261577,,53333.5,,0.9802040000000001,,1232820.0,,0.9767299999999999,,1229910.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6217,42.8945,0.0019101,,48519.6,,0.0327091,,186691.0,,0.179302,,452587.0,,0.040827999999999996,,205266.0,,0.29246500000000003,,593587.0,,0.38972199999999996,,716118.0,,0.125029,,368438.0,,0.0020556,,51248.5,,0.869029,,1190970.0,,0.8658370000000001,,1188080.0,
