taxonomy,Lon,Lat,BALcomplete,BALcompleteSTD,BELcomplete,BELcompleteSTD,CHcomplete,CHcompleteSTD,EAcomplete,EAcompleteSTD,NFcomplete,NFcompleteSTD,STcomplete,STcompleteSTD,SFcomplete,SFcompleteSTD,SUcomplete,SUcompleteSTD,ISKcomplete,ISKcompleteSTD,ISHAMcomplete,ISHAMcompleteSTD,BALext,BALmod,BALslight,BALno,BELext,BELmod,BELslight,BELno,CHext,CHmod,CHslight,CHno,EAext,EAmod,EAslight,EAno,NFext,NFmod,NFslight,NFno,SText,STmod,STslight,STno,SFext,SFmod,SFslight,SFno,SUext,SUmod,SUslight,SUno,ISKext,ISKmod,ISKslight,ISKno,ISHAMext,ISHAMmod,ISHAMslight,ISHAMno
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5502,42.9466,0.006002,,0.116995,,0.297238,,0.094962,,0.6326229999999999,,0.45087200000000005,,0.227571,,0.010329,,0.705828,,0.671503,,0.011007,0.061021,0.591467,3.3305029999999998,0.147328,0.39465700000000004,1.521321,1.8196990000000002,0.259944,0.61426,1.682638,1.14592,0.12195999999999999,0.354917,1.4448729999999999,1.9832880000000002,0.408679,0.767691,1.5510389999999998,0.639968,0.336606,0.708923,1.6610490000000002,0.84255,0.223606,0.532216,1.646914,1.369693,0.023323,0.095645,0.770891,3.099812,0.438283,0.815613,1.51045,0.529826,0.427938,0.806283,1.534438,0.5598380000000001
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5502,42.9466,0.007668,,0.21461799999999998,,0.49075799999999997,,0.144253,,1.364128,,0.7416729999999999,,0.339809,,0.00933,,1.155568,,1.103906,,0.018677,0.090694,0.774526,6.108435,0.23861300000000002,0.633282,2.3142869999999998,3.5992,0.41086999999999996,0.897486,2.564575,2.636311,0.163931,0.49283699999999997,2.02468,4.1742989999999995,0.715625,1.346052,2.395481,1.178714,0.512206,1.091141,2.612691,2.042289,0.315846,0.75879,2.430104,3.155451,0.020322,0.097302,0.802184,6.070862,0.6755220000000001,1.2948600000000001,2.486879,1.387171,0.659871,1.277832,2.506882,1.451509
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5502,42.9466,0.0,,0.002999,,0.011993,,0.001666,,0.143603,,0.028982,,0.006662,,0.0,,0.071954,,0.06729,,0.0,0.001334,0.009337,9.989329,0.003666,0.021327,0.37359899999999996,9.598409,0.018988,0.088618,0.907359,8.973042,0.001666,0.011659,0.22356700000000002,9.761442,0.166632,0.510942,2.642363,6.53646,0.036979,0.170909,1.392922,8.370208,0.008328,0.046639,0.628724,9.309647,0.0,0.000999,0.010328,9.988673,0.10194600000000001,0.351512,2.137223,7.337364999999999,0.090951,0.331518,2.048238,7.462003
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5502,42.9466,0.30644099999999996,,4.257809,,8.484455,,2.9479,,20.6896,,12.1157,,6.191194,,0.32718600000000003,,18.013560000000002,,17.303060000000002,,0.386125,1.3187229999999999,9.162136,69.82658,3.097938,7.422735,26.13445,40.087070000000004,4.933038,10.41693,28.730290000000004,28.435290000000002,2.315181,5.8653,23.14892,46.7227,8.300663,14.346820000000001,25.44509,12.217830000000001,6.248568,12.24888,28.6496,21.73724,3.945179,8.863882,27.3716,34.62814,0.413857,1.376915,9.544001,69.33804,7.780378,13.960870000000002,26.732709999999997,14.512479999999998,7.634703,13.819420000000001,27.05582,15.18699
S/LFM+DNO/FME/HBET:1-25,74.5906,42.9452,0.001668,,0.049666,,0.11930199999999999,,0.049649,,0.323324,,0.17695999999999998,,0.097299,,0.002999,,0.275934,,0.271935,,0.002334,0.010338,0.033009,0.952651,0.024999,0.055331,0.103664,0.7663399999999999,0.049326,0.097306,0.177653,0.556413,0.030996,0.05165,0.11131300000000001,0.756392,0.10466600000000001,0.143018,0.17567,0.253322,0.07298,0.130981,0.197987,0.421092,0.041989,0.082643,0.170974,0.6070949999999999,0.004996,0.016665,0.036663,0.9386770000000001,0.104992,0.143319,0.18701600000000002,0.28873899999999997,0.10599000000000001,0.143653,0.186684,0.291738
UNK,74.5906,42.9452,0.008667,,0.075652,,0.18891,,0.066299,,0.744858,,0.296535,,0.141257,,0.006995,,0.49079799999999996,,0.486468,,0.005669,0.027679,0.188379,3.7696059999999996,0.064986,0.173317,0.741626,2.944419,0.132958,0.311898,1.0308549999999999,2.335379,0.059977,0.15461,0.687172,3.031942,0.34733600000000003,0.614322,1.2444110000000002,1.049073,0.197932,0.416908,1.167562,1.9210630000000002,0.098618,0.26556399999999997,0.9214760000000001,2.573085,0.005668,0.022657,0.175619,3.7890610000000002,0.276935,0.534246,1.2422959999999998,1.455725,0.272929,0.534248,1.237632,1.468723
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5906,42.9452,0.014009,,0.17166099999999998,,0.42455,,0.183267,,1.235599,,0.655817,,0.349209,,0.021657,,1.064729,,1.0550709999999999,,0.031009,0.10570399999999999,0.882524,4.966754,0.16866,0.5183221,2.2459860000000003,2.895371,0.359244,0.882857,2.553948,1.7794009999999998,0.174958,0.5415439999999999,2.232773,2.867458,0.691353,1.28205,2.110052,0.680946,0.497904,1.068559,2.525398,1.252322,0.309892,0.782526,2.51819,2.0401830000000003,0.037993,0.139303,1.06985,4.731197,0.63593,1.2679,2.260879,0.770562,0.633925,1.2668979999999999,2.265543,0.778563
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5906,42.9452,0.009002,,0.083644,,0.232211,,0.075293,,0.9977870000000001,,0.386811,,0.162234,,0.007997,,0.6483899999999999,,0.641062,,0.010336,0.061019,1.187608,7.732035000000001,0.11331300000000001,0.42461899999999997,3.2645150000000003,5.113909,0.250899,0.70581,4.136614,3.6744660000000002,0.098951,0.38419899999999996,3.102487,5.3390699999999995,0.692593,1.550645,4.417892,1.341083,0.347887,0.968741,4.44015,2.856411,0.195906,0.589133,3.8204019999999996,4.232325,0.008331,0.051316,1.111478,7.8208779999999996,0.49452399999999996,1.283723,4.566733,2.00663,0.49385500000000004,1.270058,4.569726,2.025299
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5906,42.9452,0.004,,0.044654,,0.11061300000000002,,0.040645,,0.645113,,0.195227,,0.080619,,0.003332,,0.355466,,0.35047,,0.007002,0.032343,0.6478619999999999,13.30879,0.051654,0.240616,3.040752,10.62232,0.13859000000000002,0.574079,4.686058999999999,8.490658999999999,0.04698,0.21221900000000002,2.807586,10.89257,0.659547,1.823161,6.868542999999999,4.003636,0.239213,0.8833260000000001,5.629841000000001,7.0523929999999995,0.101272,0.42944,4.049181,9.339488000000001,0.00533,0.028989,0.579182,13.383170000000002,0.424821,1.331199,6.4671650000000005,5.421349,0.421818,1.31854,6.454812,5.454359999999999
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5906,42.9452,0.0,,0.00433,,0.028981,,0.003996,,0.530454,,0.073286,,0.016989,,0.0,,0.182229,,0.180564,,0.0,0.0,0.02901,15.970989999999999,0.009665,0.043986,0.568928,15.37309,0.042307,0.15992699999999999,1.489165,14.279620000000001,0.006995,0.037982,0.498803,15.45222,0.454938,1.224257,5.086237000000001,8.704114,0.09295399,0.318848,2.348068,13.166839999999999,0.028647,0.11360799999999999,1.1058940000000002,14.734860000000001,0.0,0.0,0.024989,15.975010000000001,0.199569,0.6320979999999999,3.567306,11.4188,0.195571,0.621771,3.535632,11.466460000000001
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5906,42.9452,0.064016,,0.588205,,1.345093,,0.532416,,4.765576,,2.080486,,1.011139,,0.055979,,3.255125,,3.221461,,0.066026,0.188053,1.0212649999999999,18.66064,0.427622,1.0128780000000002,3.7271400000000003,14.24415,0.806381,1.7662099999999998,5.004047,11.07827,0.374844,0.9310299999999999,3.474587,14.687120000000002,1.864975,3.070373,5.573723,4.725353,1.1216709999999999,2.274547,5.537929,8.985367,0.651081,1.46213,4.5361139999999995,12.33954,0.057644,0.16728800000000002,0.945126,18.77396,1.509998,2.759281,5.7927290000000005,6.682867,1.5046760000000001,2.7456,5.801397,6.726866
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5906,42.9452,0.286074,,2.389884,,5.359114,,2.141353,,16.91356,,8.090601,,4.099287,,0.24490900000000002,,12.09167,,11.99835,,0.272756,0.9099430000000001,6.268525,45.2627,1.7907650000000002,4.3965879999999995,16.13635,28.28642,3.160781,6.627801,18.492,19.3603,1.628737,4.052178,15.344629999999999,29.8331,5.884077,9.285808,14.97655,5.940012,4.06612,7.929930000000001,18.65581,14.257539999999999,2.588698,5.773764,17.67946,22.85879,0.250916,0.813431,5.859904,45.83084,5.117221,8.983393,17.354229999999998,9.453488,5.10356,8.947383,17.40419,9.546519
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5906,42.9452,0.345095,,3.3639339999999995,,7.9168520000000004,,3.009497,,28.03138,,12.26262,,5.943526,,0.295541,,19.19221,,19.0216,,0.44811599999999996,1.664893,12.61834,100.9236,3.193575,8.700808,35.30685,65.43483,5.987735,14.12408,42.30348,45.66785,2.886591,7.984885,33.36801,68.75102,13.21897,22.84768,37.25105,14.650910000000001,8.220438,17.54622,43.8144,34.15632,4.86802,11.99656,39.830220000000004,53.36168000000001,0.39953,1.464216,11.78843,102.0523,10.8435,20.93915,42.05612,22.96902,10.78083,20.87914,42.13272,23.18571
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6087,42.943,0.0,,0.006999,,0.029321,,0.010661,,0.139652,,0.054647,,0.025989,,0.0,,0.101634,,0.101634,,0.0,0.010671,0.21037899999999998,0.77895,0.013332,0.064333,0.462325,0.45301099999999994,0.041989,0.120654,0.55532,0.252716,0.016994,0.075313,0.49161800000000005,0.405414,0.092331,0.214002,0.476351,0.077664,0.061319,0.152979,0.557337,0.173718,0.033319,0.107977,0.545963,0.286752,0.000333,0.015329,0.233967,0.750371,0.084993,0.193973,0.517369,0.102031,0.084327,0.192641,0.519034,0.102364
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6087,42.943,0.004004,,0.05133,,0.150619,,0.065644,,0.463635,,0.232607,,0.127281,,0.006996,,0.36591399999999996,,0.365247,,0.011,0.037682,0.32240100000000005,1.6249129999999998,0.059998,0.168993,0.706667,1.013012,0.121646,0.287288,0.8359700000000001,0.604477,0.073977,0.185628,0.7395970000000001,0.935154,0.23399299999999998,0.41802,0.681362,0.20299,0.162304,0.346957,0.8416870000000001,0.41644499999999995,0.10531099999999999,0.268946,0.8216129999999999,0.6768489999999999,0.011333,0.047653,0.36895100000000003,1.565067,0.21531,0.403631,0.754075,0.26106999999999997,0.21431,0.403296,0.755077,0.26206999999999997
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6087,42.943,0.0,,0.004997,,0.022651,,0.006995,,0.157614,,0.044305,,0.014655,,0.0,,0.083623,,0.08329,,0.002,0.005002,0.15904100000000002,2.833957,0.011331,0.053658,0.66794,2.262074,0.032319,0.12328199999999999,1.052465,1.7692830000000002,0.01166,0.056974,0.6821470000000001,2.242224,0.169952,0.439284,1.498062,0.735088,0.055646,0.197574,1.263495,1.43898,0.027983,0.092291,0.938731,1.9263400000000002,0.001332,0.003665,0.131299,2.8637040000000002,0.086294,0.308895,1.429571,1.091617,0.086294,0.308895,1.427237,1.094284
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6087,42.943,0.0,,0.001332,,0.009661,,0.001998,,0.190589,,0.025316,,0.00533,,0.0,,0.061301,,0.061301,,0.0,0.0,0.014006,4.985994,0.003001,0.014329,0.155973,4.825365000000001,0.01399,0.050981,0.45317399999999997,4.472194,0.001667,0.016988,0.170271,4.809076,0.157971,0.42530200000000007,1.5934270000000001,2.632711,0.030321,0.093961,0.7287939999999999,4.121608,0.012324,0.036983,0.340524,4.604839,0.0,0.0,0.007663,4.992337,0.060304,0.19259,1.107469,3.578336,0.059971,0.189924,1.1061370000000001,3.582667
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6087,42.943,0.003668,,0.048658,,0.12094200000000001,,0.049643,,0.591188,,0.205562,,0.086957,,0.002332,,0.346514,,0.345514,,0.00767,0.043007,0.702499,4.243156,0.041658,0.214969,1.843246,2.851469,0.125608,0.405544,2.347466,2.00044,0.052646,0.21791100000000002,1.85037,2.82943,0.426947,0.917631,2.400491,0.6637430000000001,0.197601,0.545512,2.516899,1.534426,0.10526500000000001,0.33421,2.19367,2.2798979999999998,0.005664,0.034659,0.611884,4.345461,0.286909,0.7448319999999999,2.56438,1.0573649999999999,0.285909,0.743499,2.564381,1.060697
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6087,42.943,0.028343,,0.266269,,0.651721,,0.28919,,2.414245,,1.018576,,0.509742,,0.021324,,1.573101,,1.568438,,0.038345,0.101358,0.544145,8.287808,0.193657,0.475603,1.668582,6.395889,0.390194,0.8184739999999999,2.289063,4.850548000000001,0.197944,0.485159,1.697329,6.330378,0.891288,1.415681,2.451548,1.8272380000000001,0.521872,1.0467899999999999,2.529489,3.8832730000000004,0.32619899999999996,0.70677,2.0922650000000003,5.365024,0.026985,0.08498,0.463895,8.402816,0.700187,1.260498,2.6356919999999997,2.830522,0.696853,1.260831,2.633687,2.840191
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6087,42.943,0.10103,,0.802178,,1.906537,,0.862275,,6.373757,,2.882906,,1.503923,,0.076297,,4.35922,,4.350889,,0.108024,0.378777,2.41318,14.99899,0.604925,1.508869,5.517518,9.566510000000001,1.099689,2.355888,6.281576,6.35631,0.611795,1.527215,5.516698,9.482016999999999,2.023304,3.146877,4.727833,1.728229,1.475,2.737676,6.240912000000001,4.663506,0.955644,2.068458,6.094887,7.3770880000000005,0.086307,0.300572,2.11692,15.4199,1.774114,3.068438,5.730388,3.0678400000000003,1.7661169999999997,3.072764,5.73372,3.07651
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6087,42.943,0.126693,,1.0984200000000002,,3.016232,,1.203387,,11.82083,,4.802956,,2.304045,,0.095959,,7.596184,,7.5711960000000005,,0.179387,0.6695439999999999,5.427593,36.596779999999995,1.1737879999999998,3.3950129999999996,13.27855,24.05423,2.3809259999999997,5.582029,15.75634,16.264470000000003,1.2421389999999999,3.43733,13.325820000000002,23.791320000000002,5.166637000000001,8.497667999999999,12.96734,4.547527,3.282493,6.783555000000001,16.13387,11.99713,1.9868259999999998,4.897194,15.09082,18.72111,0.135939,0.5358350000000001,4.735755,37.49651,4.316382,7.9016910000000005,15.22839,7.957348,4.312371,7.893032000000001,15.23805,7.985353
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5978,42.9352,0.002334,,0.009666,,0.018327,,0.008997,,0.10565,,0.03565,,0.015328,,0.001332,,0.071296,,0.071296,,0.002333,0.004668,0.111023,0.879642,0.005332,0.034326,0.346655,0.604021,0.023984,0.07265,0.46727799999999997,0.417761,0.005998,0.032649,0.32960700000000004,0.622749,0.06966,0.174328,0.520359,0.130003,0.041645,0.09732,0.512968,0.312417,0.015323,0.06497,0.40960799999999997,0.494771,0.002667,0.004333,0.10265,0.889018,0.050996,0.135961,0.541004,0.200743,0.050662,0.135962,0.540669,0.20141099999999998
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.5978,42.9352,0.0,,0.001334,,0.010661,,0.001332,,0.055329,,0.023655,,0.00733,,0.0,,0.046987,,0.046653,,0.0,0.001669,0.081024,0.917307,0.004999,0.027999,0.33,0.635668,0.018662,0.067319,0.47761899999999996,0.42573900000000003,0.006998,0.030659,0.341944,0.619067,0.061662,0.177016,0.508016,0.197977,0.028663,0.11296600000000001,0.520994,0.313722,0.016657,0.052649,0.44594300000000003,0.477421,0.0,0.003332,0.099314,0.8973540000000001,0.054322,0.172974,0.521668,0.204049,0.054323,0.17164000000000001,0.5230020000000001,0.20438199999999998
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5978,42.9352,0.0,,0.003999,,0.021995,,0.006662,,0.096993,,0.039986,,0.01966,,0.0,,0.083316,,0.08265,,0.0,0.006674,0.172378,0.820948,0.015003,0.046999,0.44900100000000004,0.48499799999999993,0.032652,0.112971,0.526659,0.305723,0.014332,0.045314,0.46561800000000003,0.468074,0.092678,0.199009,0.5026729999999999,0.10864700000000001,0.049661,0.166299,0.53833,0.205724,0.021656,0.096962,0.521987,0.339735,0.0,0.008329,0.20464000000000002,0.787031,0.089304,0.202327,0.5116890000000001,0.113364,0.087303,0.202994,0.513022,0.114031
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5978,42.9352,0.002,,0.042657,,0.10696199999999999,,0.040982,,0.317302,,0.170604,,0.083624,,0.001666,,0.24761100000000003,,0.246944,,0.005338,0.01867,0.12170399999999999,0.8522879999999999,0.037666,0.081659,0.256999,0.581019,0.06331,0.10699700000000001,0.331636,0.39109499999999997,0.033985,0.080649,0.249975,0.594409,0.099008,0.185668,0.286356,0.111666,0.069341,0.126639,0.359669,0.27374699999999996,0.05365,0.09566,0.312611,0.454455,0.003331,0.015996,0.10532000000000001,0.8736870000000001,0.081979,0.15998199999999999,0.33403,0.176398,0.080647,0.15998099999999998,0.334362,0.178066
S/LFM+DNO/FME/HBET:1-25,74.5978,42.9352,0.002335,,0.026667,,0.087311,,0.031657,,0.306,,0.162946,,0.066639,,0.003332,,0.278275,,0.277276,,0.003002,0.006335,0.016671,0.971657,0.022333,0.036664,0.12033699999999999,0.793999,0.058301,0.096004,0.171655,0.586729,0.022987,0.043993,0.11997100000000001,0.781392,0.096349,0.127672,0.173003,0.296976,0.074338,0.125971,0.178337,0.458408,0.051979,0.082648,0.159302,0.639432,0.003999,0.007998,0.021327,0.9633440000000001,0.101989,0.130334,0.178337,0.31106500000000004,0.100989,0.130667,0.17867,0.312398
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5978,42.9352,0.001,,0.006331,,0.017328,,0.006663,,0.092305,,0.031653,,0.013326,,0.001,,0.051977,,0.051977,,0.0,0.006003,0.074694,1.9183029999999999,0.007667,0.027995,0.356304,1.601703,0.018987,0.071303,0.64386,1.248522,0.007331,0.024988,0.33722199999999997,1.623796,0.079993,0.24463800000000002,1.041042,0.542022,0.027988,0.10996099999999999,0.814195,1.016203,0.011995,0.056973,0.5291640000000001,1.388542,0.0,0.003998,0.066317,1.9286849999999998,0.061972,0.176281,0.9715739999999999,0.738196,0.061639,0.173949,0.972239,0.740196
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5978,42.9352,0.005668,,0.061652,,0.188911,,0.056967,,0.7282529999999999,,0.310213,,0.13592100000000001,,0.004665,,0.51548,,0.5118149999999999,,0.006002,0.029349,0.308084,2.650897,0.076326,0.199648,0.9089709999999999,1.7534029999999998,0.145298,0.36957399999999996,1.110286,1.1859309999999998,0.072636,0.19561800000000001,0.863173,1.811606,0.369973,0.591387,0.937709,0.372678,0.215944,0.475904,1.126034,0.8719049999999999,0.11695699999999999,0.300914,1.050865,1.395343,0.005664,0.019992,0.271293,2.698386,0.30194099999999996,0.580275,1.039776,0.562528,0.301609,0.581605,1.0394430000000001,0.5655279999999999
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.5978,42.9352,0.001335,,0.012999,,0.073971,,0.016325,,0.311329,,0.14028800000000002,,0.054302,,0.001666,,0.27058899999999997,,0.268256,,0.002333,0.011674,0.415466,3.5691919999999997,0.035333,0.14566400000000002,1.370671,2.435333,0.098312,0.328252,1.9035330000000001,1.595932,0.040317,0.157628,1.418479,2.367251,0.276328,0.706705,1.943055,0.762583,0.15162899999999999,0.48790600000000006,2.013649,1.206528,0.08264,0.27226300000000003,1.7987790000000001,1.792016,0.002333,0.017661,0.500578,3.4777620000000002,0.25195300000000004,0.685902,1.986044,0.805512,0.250283,0.682904,1.989712,0.808845
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5978,42.9352,0.002335,,0.048331,,0.191603,,0.057638,,0.7353149999999999,,0.341904,,0.151596,,0.003333,,0.648841,,0.6465069999999999,,0.004336,0.04836,1.112279,4.83269,0.09633,0.34434000000000003,2.6993400000000003,2.811659,0.22926100000000002,0.732194,3.2219439999999997,1.624998,0.101634,0.368226,2.757765,2.714737,0.55337,1.1823700000000001,2.935054,0.593891,0.353925,0.9522209999999999,3.262679,1.0892709999999999,0.17728,0.640167,3.140476,1.890481,0.006998,0.066645,1.2998379999999998,4.6231860000000005,0.530558,1.158242,3.040852,0.6215069999999999,0.528224,1.1565809999999999,3.041514,0.627174
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5978,42.9352,0.0,,0.003998,,0.039306,,0.002997,,0.8737469999999999,,0.11325999999999999,,0.020652,,0.0,,0.334803,,0.331806,,0.0,0.0,0.04002,23.959979999999998,0.008665,0.05499,0.7865911,23.14576,0.059967,0.27220500000000003,2.144387,21.48413,0.008661,0.049306,0.746737,23.1923,0.691909,1.746298,7.425845,13.2622,0.159247,0.532802,3.446504,19.74819,0.036311,0.178562,1.618435,22.14604,0.0,0.0,0.025656,23.974339999999998,0.358199,1.022684,5.4424269999999995,16.84189,0.3532,1.017016,5.413436,16.884539999999998
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5978,42.9352,0.041028,,0.669992,,2.0976939999999997,,0.7687189999999999,,6.641667,,3.5134,,1.6813360000000002,,0.059643,,6.015932,,5.983937999999999,,0.094374,0.486205,4.632967,29.74543,0.8376549999999999,2.629336,12.15603,18.70699,1.9166150000000002,4.907911,14.46536,11.61242,0.925055,2.775712,12.385860000000001,18.144660000000002,3.8715129999999998,7.0443229999999994,12.61484,4.827655,2.772789,6.062108,14.40391,8.247788,1.6228639999999999,4.31803,14.129570000000001,13.2482,0.130631,0.6088600000000001,5.4218779999999995,28.778990000000004,3.782256,7.112008,13.076210000000001,5.013592,3.7672550000000005,7.111329,13.093210000000001,5.044265
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6093,42.9341,0.0,,0.006333,,0.019322,,0.00633,,0.11531199999999998,,0.043639,,0.013326,,0.0,,0.078631,,0.077965,,0.001001,0.005,0.058352,0.9356469999999999,0.005664,0.037992,0.182653,0.767358,0.02865,0.062992,0.308595,0.580441,0.006331,0.038311,0.186284,0.762744,0.070656,0.17899,0.39168800000000004,0.243354,0.037658,0.083981,0.373952,0.46076999999999996,0.021982,0.054986,0.26726700000000003,0.642439,0.000333,0.004332,0.044984,0.9503510000000001,0.047662,0.13595,0.400671,0.337086,0.047994,0.135951,0.400337,0.337753
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6093,42.9341,0.0,,0.007,,0.03099,,0.010326,,0.132657,,0.060313,,0.024654,,0.000333,,0.11063800000000001,,0.109972,,0.001,0.007671,0.194705,0.796624,0.014333,0.059333,0.444328,0.47500600000000004,0.040652,0.11598800000000001,0.5386489999999999,0.273721,0.016996,0.069984,0.47028000000000003,0.432414,0.090001,0.210006,0.46168100000000006,0.105655,0.058654,0.162301,0.524355,0.194377,0.034989,0.10463900000000001,0.533643,0.302075,0.001,0.012663,0.214971,0.771033,0.083992,0.209314,0.479692,0.11636400000000001,0.084324,0.20864699999999997,0.48069300000000004,0.11636400000000001
UNK,74.6093,42.9341,0.003335,,0.033658,,0.090628,,0.03465,,0.39026700000000003,,0.152603,,0.067631,,0.001999,,0.26023,,0.25856399999999996,,0.004668,0.014337,0.090027,1.8876330000000001,0.027334,0.07532,0.341317,1.522371,0.063641,0.154954,0.5085850000000001,1.182192,0.026323,0.07964,0.341248,1.518139,0.173994,0.32000700000000004,0.618032,0.4977,0.098299,0.208285,0.595615,0.945198,0.053641,0.123618,0.464892,1.290218,0.004665,0.010664,0.072651,1.910021,0.140298,0.280948,0.6223390000000001,0.696185,0.141298,0.28094600000000003,0.6200060000000001,0.699186
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6093,42.9341,0.003668,,0.046665,,0.180608,,0.064639,,0.742955,,0.33156199999999997,,0.14560399999999998,,0.003999,,0.6264930000000001,,0.6244930000000001,,0.009008001,0.048687,1.177941,4.760696,0.087662,0.322668,2.7189959999999997,2.824009,0.219599,0.706867,3.308214,1.5847120000000001,0.096306,0.383226,2.828425,2.6274040000000003,0.558339,1.225714,2.9557330000000004,0.517259,0.346578,0.934207,3.343696,1.043957,0.180601,0.628159,3.205797,1.839839,0.012327,0.060982,1.3131680000000001,4.6095239999999995,0.508257,1.196194,3.0995470000000003,0.569509,0.505258,1.19686,3.10088,0.572509
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6093,42.9341,0.015343,,0.186997,,0.592815,,0.23391900000000002,,1.851954,,0.982065,,0.485799,,0.02199,,1.63365,,1.629317,,0.036348,0.146375,1.310658,7.491275999999999,0.226996,0.716988,3.072332,4.796687,0.52222,1.2275129999999999,3.785191,2.872261,0.272908,0.781822,3.2310380000000003,4.480313,0.989649,1.864793,3.192053,1.101551,0.710911,1.528453,3.7711040000000002,2.0074669999999997,0.455219,1.116126,3.693739,3.249117,0.043654,0.169633,1.477467,7.287256,0.926211,1.8612119999999999,3.366936,1.211991,0.9245450000000001,1.862209,3.368272,1.215657
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6093,42.9341,0.00767,,0.081646,,0.266857,,0.086286,,1.271065,,0.474109,,0.196882,,0.004663,,0.830989,,0.8266549999999999,,0.013006,0.067022,1.4376719999999998,9.474629,0.108304,0.443625,3.8458589999999995,6.5205660000000005,0.286898,0.8344209999999999,5.053521,4.5583029999999995,0.125608,0.44517700000000004,3.816021,6.526908000000001,0.8715780000000001,1.957644,5.301964,1.597749,0.42419700000000005,1.2026629999999998,5.462468,3.4365629999999996,0.21655700000000003,0.702092,4.678961,5.205508,0.010664,0.049981,1.235784,9.698908,0.634818,1.635357,5.571438,2.327398,0.633153,1.633688,5.57377,2.332734
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6093,42.9341,0.002,,0.015325,,0.080283,,0.01832,,0.666787,,0.170895,,0.052295,,0.001666,,0.374781,,0.37411500000000003,,0.000667,0.015342,0.6258560000000001,12.35613,0.035991,0.203624,2.633475,10.11158,0.135923,0.529774,4.257184,7.996836,0.039976,0.21189499999999997,2.631607,10.0982,0.634905,1.775829,6.370266,3.5522129999999996,0.251209,0.8337129999999999,5.227223,6.51696,0.095272,0.41644799999999993,3.6990260000000004,8.736958999999999,0.000667,0.008661,0.498184,12.49082,0.425493,1.307927,6.0708779999999996,4.820921,0.42382700000000006,1.30326,6.064876,4.833922
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6093,42.9341,0.048679,,0.426249,,1.1305,,0.447779,,4.416365,,1.856595,,0.8648809999999999,,0.034317,,3.073561,,3.064894,,0.051689,0.161712,0.891926,15.845989999999999,0.324619,0.8012630000000001,3.1055,12.342369999999999,0.69812,1.55923,4.247896,9.364253999999999,0.337881,0.804411,3.081664,12.32827,1.611988,2.6120919999999996,4.589004,3.770551,1.0260200000000002,1.985312,4.708437,7.423636,0.550126,1.303515,3.9279830000000002,10.353489999999999,0.038323,0.127296,0.7418359999999999,16.05823,1.360724,2.421414,4.801818,5.3424830000000005,1.360059,2.415075,4.806154,5.353818
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6093,42.9341,0.0,,0.008330001,,0.066289,,0.010327,,1.237579,,0.17456300000000002,,0.039972,,0.0,,0.457409,,0.45541000000000004,,0.000667,0.002667,0.080031,28.91664,0.018661,0.087309,1.018545,27.86716,0.094954,0.348509,2.787218,25.70303,0.017987,0.096951,1.060619,27.814120000000003,0.926905,2.328223,9.068607,15.43869,0.20157,0.707697,4.406994,23.509179999999997,0.067959,0.235217,2.174889,26.481959999999997,0.0,0.002,0.049979,28.94802,0.462794,1.339253,6.770963,19.96958,0.459795,1.3345879999999999,6.753296000000001,19.99691
